,article_doi,Publication Year
ATC21341,10.1016/j.jksus.2022.102022,2022
ATC21342,10.1007/s12668-021-00829-2,2021
ATC21343,10.1002/APP.43125,2016
ATC21344,10.1002/ecj.10058,2009
ATC21345,10.1163/138577210X12634696333352,2010
ATC21346,10.1007/s11274-023-03529-z,2023
ATC21347,10.1021/acsami.7b10818,2017
ATC21348,10.1021/acsami.2c21839,2023
ATC21349,10.1016/j.jpcs.2018.01.021,2018
ATC21350,10.1016/j.jcis.2018.01.007,2018
ATC21351,10.1016/j.colcom.2019.100224,2020
ATC21352,10.1039/c8ta06304d,2018
ATC21353,10.3390/antibiotics11121780,2022
ATC21354,10.1016/j.colsurfa.2020.125145,2020
ATC21355,10.1007/s10534-008-9159-2,2009
ATC21356,10.1039/c7ra01464c,2017
ATC21357,10.1166/jbn.2022.3239,2022
ATC21358,10.1021/acsami.6b16831,2017
ATC21359,10.1017/S0950268813001374,2014
ATC21360,10.3168/jds.2018-14429,2018
ATC21361,10.3390/catal12020181,2022
ATC21362,10.2174/1872210513666190603084519,2019
ATC21363,10.1039/c3tb21821j,2014
ATC21364,10.1016/j.ijbiomac.2023.124814,2023
ATC21365,10.1002/app.50885,2021
ATC21366,10.1080/10667857.2021.1906390,2022
ATC21367,10.1016/j.carbpol.2017.06.035,2017
ATC21368,10.1038/s41598-021-96980-7,2021
ATC21369,10.1016/j.cej.2024.151187,2024
ATC21370,10.1002/smll.202102744,2021
ATC21371,10.1136/vr.157.7.193,2005
ATC21372,10.1039/c5ra17439b,2015
ATC21373,10.1016/j.ijpharm.2021.120698,2021
ATC21374,10.1016/j.cplett.2021.138524,2021
ATC21375,10.3390/polym15183657,2023
ATC21376,10.1038/s41598-019-49181-2,2019
ATC21377,10.1016/j.apsusc.2013.06.086,2013
ATC21378,10.1111/j.1365-2494.2012.00885.x,2013
ATC21379,10.1016/j.chemosphere.2018.11.052,2019
ATC21380,10.1021/acs.iecr.6b02300,2016
ATC21381,10.3390/polym11122000,2019
ATC21382,10.1007/s12649-017-0123-7,2019
ATC21383,10.1016/j.ijbiomac.2019.09.156,2020
ATC21384,10.1002/mabi.201100178,2012
ATC21385,10.1039/d2en00757f,2023
ATC21386,10.3390/pharmaceutics14071363,2022
ATC21387,10.1016/j.mimet.2014.07.009,2014
ATC21388,10.1021/acsabm.1c00985,2021
ATC21389,10.1021/ac502008k,2014
ATC21390,10.1016/j.ceramint.2021.10.211,2022
ATC21391,10.1039/c5ra06143a,2015
ATC21392,10.1016/j.micpath.2018.01.024,2018
ATC21393,10.1186/s12951-016-0234-5,2017
ATC21394,10.1007/s10876-020-01947-9,2022
ATC21395,10.1016/j.bej.2013.12.008,2014
ATC21396,10.1007/s11671-010-9799-3,2011
ATC21397,10.1016/j.jphotobiol.2016.12.025,2017
ATC21398,10.1016/j.vetimm.2010.09.009,2011
ATC21399,10.1016/j.apcatb.2023.123163,2023
ATC21400,10.1007/s42823-022-00376-0,2022
ATC21401,10.1007/s00604-011-0714-0,2012
ATC21402,10.1166/jnn.2011.3265,2011
ATC21403,10.1002/jbm.a.34744,2014
ATC21404,10.3390/nano6110205,2016
ATC21405,10.1016/0305-0491(93)90291-C,1993
ATC21406,10.1021/acs.est.8b00535,2018
ATC21407,10.1016/j.procbio.2019.03.017,2019
ATC21408,10.1007/s12221-019-9187-2,2019
ATC21409,10.1016/j.bioadv.2023.213299,2023
ATC21410,10.1016/j.jcis.2011.02.053,2011
ATC21411,10.3390/bios12100908,2022
ATC21412,10.3390/ma12233890,2019
ATC21413,10.1016/j.memsci.2021.119397,2021
ATC21414,10.1016/j.cej.2016.03.020,2016
ATC21415,10.1080/17435390701556080,2007
ATC21416,10.1021/acsanm.4c00545,2024
ATC21417,10.1002/advs.202306964,2024
ATC21418,10.1007/s00604-013-1061-0,2013
ATC21419,10.1016/j.envpol.2011.11.016,2012
ATC21420,10.1002/app.31498,2010
ATC21421,10.1002/adtp.202400054,2024
ATC21422,10.1002/etc.5562,2023
ATC21423,10.33263/BRIAC115.1353513556,2021
ATC21424,10.1016/j.molliq.2020.113247,2020
ATC21425,10.1126/sciadv.aat4978,2018
ATC21426,10.1155/2021/8822645,2021
ATC21427,10.1016/j.foodhyd.2017.11.039,2018
ATC21428,10.3109/17435390.2014.930531,2015
ATC21429,10.1557/adv.2020.261,2020
ATC21430,10.1039/c9bm01709g,2020
ATC21431,10.1007/s00109-020-01877-z,2020
ATC21432,10.1016/j.nano.2014.03.010,2014
ATC21433,10.3390/nano12193458,2022
ATC21434,10.1166/mex.2020.1638,2020
ATC21435,10.1111/jfs.12535,2018
ATC21436,10.1038/s41598-020-59945-w,2020
ATC21437,10.1002/app.31484,2010
ATC21438,10.1021/acsnano.9b09282,2020
ATC21439,10.1007/s00339-019-2526-8,2019
ATC21440,10.1039/c9en00827f,2019
ATC21441,10.1016/j.jphotobiol.2021.112300,2021
ATC21442,10.1002/app.53377,2023
ATC21443,10.12989/anr.2023.14.4.391,2023
ATC21444,10.1166/jnn.2016.12165,2016
ATC21445,10.1016/j.cej.2020.126525,2021
ATC21446,10.1016/j.ceramint.2013.10.008,2014
ATC21447,10.1038/s41598-023-38473-3,2023
ATC21448,10.1002/adhm.202200902,2022
ATC21449,10.1021/jf505442w,2015
ATC21450,10.3390/nano11113139,2021
ATC21451,10.1163/156856209X412182,2009
ATC21452,10.1016/j.saa.2019.117597,2020
ATC21453,10.1002/2211-5463.12808,2020
ATC21454,10.1016/j.surfcoat.2013.01.003,2013
ATC21455,10.1016/j.micpath.2019.103806,2020
ATC21456,10.1016/j.rineng.2021.100313,2022
ATC21457,10.1093/nar/gkq668,2010
ATC21458,10.1111/jam.14665,2020
ATC21459,10.1080/0972060X.2024.2323034,2024
ATC21460,10.1021/acs.analchem.5b01683,2015
ATC21461,10.1074/jbc.M112.406231,2013
ATC21462,10.14716/ijtech.v11i7.4477,2020
ATC21463,10.1166/jnn.2012.5865,2012
ATC21464,10.1371/journal.pone.0026585,2011
ATC21465,10.1016/j.bej.2011.02.014,2011
ATC21466,10.1111/jam.13407,2017
ATC21467,10.1002/mabi.200900433,2010
ATC21468,10.1039/d2bm00861k,2022
ATC21469,10.1016/j.molliq.2016.06.079,2016
ATC21470,10.1016/j.carbpol.2020.117156,2021
ATC21471,10.1016/j.clay.2018.04.002,2018
ATC21472,10.1016/j.jddst.2020.101864,2020
ATC21473,10.1007/s00396-022-05010-z,2022
ATC21474,10.1002/app.38950,2013
ATC21475,10.1016/j.carbpol.2012.11.040,2013
ATC21476,10.21307/pjm-2018-037,2018
ATC21477,10.1016/j.colsurfa.2022.129242,2022
ATC21478,10.1016/j.scitotenv.2013.11.135,2014
ATC21479,10.1371/journal.pone.0207946,2018
ATC21480,10.1007/s11356-023-25461-3,2023
ATC21481,10.3390/app132413142,2023
ATC21482,10.1016/j.polymertesting.2019.106258,2020
ATC21483,10.1021/acs.langmuir.5b02005,2015
ATC21484,10.1049/mnl.2014.0690,2015
ATC21485,10.1039/c5md00494b,2016
ATC21486,10.1016/j.ijpharm.2021.120732,2021
ATC21487,10.1039/c1an15202e,2011
ATC21488,10.1039/c8nj01807c,2018
ATC21489,10.1007/s11696-020-01495-6,2021
ATC21490,10.3390/catal13050815,2023
ATC21491,10.3390/md19100556,2021
ATC21492,10.1007/s00289-018-2617-2,2019
ATC21493,10.1016/j.ijbiomac.2020.03.036,2020
ATC21494,10.1016/j.sjbs.2020.09.012,2020
ATC21495,10.1007/s10661-020-08254-w,2020
ATC21496,10.1016/j.compositesb.2017.03.024,2017
ATC21497,10.1002/slct.202002385,2020
ATC21498,10.3390/antiox9050395,2020
ATC21499,10.1016/j.cej.2021.131775,2022
ATC21500,10.1016/j.lwt.2019.108583,2019
ATC21501,10.3390/coatings11111382,2021
ATC21502,10.1016/j.snb.2022.132598,2022
ATC21503,10.1002/jbio.201700398,2018
ATC21504,10.1016/j.snb.2017.03.090,2017
ATC21505,10.1155/2020/8825567,2020
ATC21506,10.1002/jsfa.12715,2023
ATC21507,10.1039/c5ra00642b,2015
ATC21508,10.1016/j.mseb.2023.116910,2023
ATC21509,10.1038/cr.2016.63,2016
ATC21510,10.2147/IJN.S177880,2019
ATC21511,10.1016/j.electacta.2011.12.044,2012
ATC21512,10.1016/j.msec.2016.02.040,2016
ATC21513,10.3109/17435390.2014.913728,2015
ATC21514,10.1038/s41598-020-60208-x,2020
ATC21515,10.1080/15569543.2016.1237527,2017
ATC21516,10.1016/j.matdes.2016.11.032,2017
ATC21517,10.1080/21691401.2016.1203795,2017
ATC21518,10.1111/j.1365-3059.2010.02373.x,2011
ATC21519,10.1016/j.saa.2015.03.134,2015
ATC21520,10.1557/s43578-023-00912-2,2023
ATC21521,10.1039/d0sc03082a,2020
ATC21522,10.1016/j.jece.2022.109111,2023
ATC21523,10.1242/jeb.062992,2012
ATC21524,10.1016/j.scienta.2022.111222,2022
ATC21525,10.1111/j.1365-2672.2009.04340.x,2009
ATC21526,10.1007/BF03195629,2008
ATC21527,10.3390/molecules18066269,2013
ATC21528,10.1016/j.jconrel.2022.10.049,2022
ATC21529,10.1016/j.molcatb.2011.11.003,2012
ATC21530,10.1016/j.cej.2022.140475,2023
ATC21531,10.1016/j.cej.2020.127638,2021
ATC21532,10.1111/jam.14605,2020
ATC21533,10.3390/ma15134559,2022
ATC21534,10.1039/c9ta14044a,2020
ATC21535,10.1006/mcpr.1999.0246,1999
ATC21536,10.1016/j.talanta.2015.06.016,2016
ATC21537,10.1016/j.scitotenv.2021.151380,2022
ATC21538,10.1016/j.bios.2011.04.041,2011
ATC21539,10.1016/j.msec.2020.110648,2020
ATC21540,10.1007/s10653-018-0171-3,2019
ATC21541,10.1534/genetics.112.139618,2012
ATC21542,10.1016/j.colsurfb.2021.111600,2021
ATC21543,10.1021/am402618w,2013
ATC21544,10.1021/acssynbio.2c00507,2023
ATC21545,10.13189/app.2024.120102,2024
ATC21546,10.1080/00405000.2021.1954426,2022
ATC21547,10.1016/j.inoche.2021.109049,2021
ATC21548,10.1016/j.fbio.2023.103258,2023
ATC21549,10.1007/s11164-024-05291-9,2024
ATC21550,10.1016/j.aquatox.2009.11.014,2010
ATC21551,10.1038/s41598-022-27225-4,2023
ATC21552,10.1002/cbic.200700590,2008
ATC21553,10.3390/polym14122378,2022
ATC21554,10.1007/s12010-013-0703-3,2014
ATC21555,10.1039/d3nj01491f,2023
ATC21556,10.1039/c3an00481c,2013
ATC21557,10.1007/BF00444678,1987
ATC21558,10.1088/1361-6528/ad375e,2024
ATC21559,10.1016/j.mex.2022.101788,2022
ATC21560,10.1016/j.inoche.2022.109973,2022
ATC21561,10.1089/mdr.2018.0304,2019
ATC21562,10.1016/j.msec.2020.111012,2020
ATC21563,10.1166/jnn.2005.034,2005
ATC21564,10.1021/acsabm.9b00353,2019
ATC21565,10.1016/j.fsi.2015.10.029,2015
ATC21566,10.1016/j.cej.2022.137384,2022
ATC21567,10.1002/vjch.202200200,2023
ATC21568,10.55251/jmbfs.5020,2022
ATC21569,10.1016/j.mtcomm.2022.104132,2022
ATC21570,10.1016/j.arabjc.2023.105489,2024
ATC21571,10.1016/j.ijbiomac.2022.06.034,2022
ATC21572,10.1016/j.watres.2022.118452,2022
ATC21573,10.3390/ijms20061502,2019
ATC21574,10.3390/molecules26144338,2021
ATC21575,10.1016/j.ijbiomac.2018.11.101,2019
ATC21576,10.1039/c6ra24265k,2016
ATC21577,10.1016/j.biortech.2020.123842,2020
ATC21578,10.1016/j.jphotobiol.2018.09.023,2018
ATC21579,10.1016/j.jhazmat.2023.132928,2024
ATC21580,10.1111/j.1365-2494.2009.00717.x,2010
ATC21581,10.1016/j.apsusc.2022.155881,2023
ATC21582,10.3390/c6030058,2020
ATC21583,10.1007/s41742-024-00617-2,2024
ATC21584,10.1016/j.xphs.2016.06.022,2016
ATC21585,10.1016/j.jcis.2021.09.157,2022
ATC21586,10.1186/s12934-015-0347-9,2015
ATC21587,10.1007/s00253-020-10580-5,2020
ATC21588,10.1016/j.poly.2012.04.017,2012
ATC21589,10.1007/s10709-016-9882-5,2016
ATC21590,10.1002/anie.201602453,2016
ATC21591,10.1021/acsami.9b08656,2019
ATC21592,10.20964/2021.12.09,2021
ATC21593,10.1016/j.jallcom.2019.04.297,2019
ATC21594,10.1007/s10570-014-0251-1,2014
ATC21595,10.1039/c9ay02282a,2020
ATC21596,10.1007/s00784-023-05277-8,2023
ATC21597,10.3390/microorganisms9122580,2021
ATC21598,10.3390/molecules28237773,2023
ATC21599,10.1186/s12951-015-0106-4,2015
ATC21600,10.3390/pharmaceutics13101647,2021
ATC21601,10.3390/jfb11040076,2020
ATC21602,10.1007/s00343-012-1111-1,2012
ATC21603,10.1515/pac-2015-0602,2016
ATC21604,10.3390/bios13060619,2023
ATC21605,10.1016/j.arabjc.2022.103901,2022
ATC21606,10.1016/j.memsci.2013.06.020,2013
ATC21607,10.1007/s11368-017-1716-2,2018
ATC21608,10.1016/j.jmrt.2022.06.077,2022
ATC21609,10.1021/acsami.8b01565,2018
ATC21610,10.1016/j.mssp.2021.106239,2022
ATC21611,10.1016/j.mseb.2024.117256,2024
ATC21612,10.1039/c5sc03677a,2016
ATC21613,10.1016/j.molliq.2019.111249,2019
ATC21614,10.1016/j.apt.2022.103451,2022
ATC21615,10.1016/j.apsusc.2010.03.124,2010
ATC21616,10.1007/s11090-018-9934-y,2019
ATC21617,10.1007/s11051-018-4152-3,2018
ATC21618,10.1016/j.msec.2018.08.025,2018
ATC21619,10.1002/slct.202102204,2021
ATC21620,10.1039/d3ra03413e,2023
ATC21621,10.1021/acsanm.0c00703,2020
ATC21622,10.1128/jb.171.3.1294-1302.1989,1989
ATC21623,10.1271/bbb.60655,2007
ATC21624,10.1007/s13204-018-0682-3,2018
ATC21625,10.1016/j.watres.2010.06.069,2010
ATC21626,10.1021/pr0504079,2006
ATC21627,10.1016/j.jcis.2004.02.012,2004
ATC21628,10.3390/md11041256,2013
ATC21629,10.1016/j.enzmictec.2016.10.019,2017
ATC21630,10.1007/s12195-016-0459-2,2016
ATC21631,10.2147/IJN.S325901,2021
ATC21632,10.1016/j.jddst.2023.104795,2023
ATC21633,10.1016/j.seppur.2024.127748,2024
ATC21634,10.1016/j.bcab.2020.101746,2020
ATC21635,10.1039/c5ra16951h,2015
ATC21636,10.1002/adfm.202007613,2021
ATC21637,10.1021/acsami.6b09742,2016
ATC21638,10.1016/j.ecoenv.2018.07.079,2018
ATC21639,10.1080/10473289.2012.654896,2012
ATC21640,10.1111/j.1365-2672.2009.04484.x,2010
ATC21641,10.1016/j.mtbio.2022.100271,2022
ATC21642,10.1166/jnn.2011.3758,2011
ATC21643,10.1016/j.colsurfb.2019.110349,2019
ATC21644,10.1186/1556-276X-9-162,2014
ATC21645,10.1128/AEM.00071-11,2011
ATC21646,10.1186/s13068-022-02206-x,2022
ATC21647,10.3389/fcimb.2023.1287426,2024
ATC21648,10.1099/mic.0.25927-0,2003
ATC21649,10.1603/0013-8746(2000)093[1300:CCRAWL]2.0.CO;2,2000
ATC21650,10.1021/acsomega.3c05947,2023
ATC21651,10.1039/d1an00212k,2021
ATC21652,10.1002/app.46755,2018
ATC21653,10.1039/c0jm02395g,2011
ATC21654,10.1016/j.saa.2019.04.054,2019
ATC21655,10.3390/ma16103765,2023
ATC21656,10.1111/jam.14666,2020
ATC21657,10.1021/acsomega.3c00792,2023
ATC21658,10.1007/s11696-021-02033-8,2022
ATC21659,10.1016/j.jphotochem.2024.115738,2024
ATC21660,10.1039/c3dt52211c,2014
ATC21661,10.1016/j.saa.2011.09.010,2011
ATC21662,10.1016/j.porgcoat.2023.107714,2023
ATC21663,10.3389/fchem.2022.906806,2022
ATC21664,10.1166/jbn.2011.1343,2011
ATC21665,10.1039/c5ra26631a,2016
ATC21666,10.1007/s12668-020-00812-3,2021
ATC21667,10.1016/j.colsurfb.2015.01.031,2015
ATC21668,10.1002/btpr.1986,2014
ATC21669,10.1039/c3nj41107a,2013
ATC21670,10.1021/acs.analchem.9b04162,2020
ATC21671,10.1002/smll.202002054,2020
ATC21672,10.1039/d3ja00223c,2023
ATC21673,10.1016/j.apcatb.2021.120636,2021
ATC21674,10.1016/j.aca.2003.12.067,2004
ATC21675,10.3390/molecules28114492,2023
ATC21676,10.15407/ujpe65.5.446,2020
ATC21677,10.1016/j.biortech.2023.128811,2023
ATC21678,10.1002/smll.201601072,2017
ATC21679,10.30495/IJC.2023.1992163.2029,2023
ATC21680,10.1016/j.ceramint.2014.06.062,2014
ATC21681,10.1074/jbc.M707127200,2007
ATC21682,10.3390/ijerph15040652,2018
ATC21683,10.1016/j.scitotenv.2022.158715,2023
ATC21684,10.1002/etc.3325,2016
ATC21685,10.1080/02652048.2016.1260661,2016
ATC21686,10.1021/acssuschemeng.3c04396,2023
ATC21687,10.3390/foods12234295,2023
ATC21688,10.1039/c3tb21641a,2014
ATC21689,10.1111/lam.12062,2013
ATC21690,10.1007/s00449-014-1200-y,2014
ATC21691,10.1002/smll.201802008,2018
ATC21692,10.1038/s41598-023-50260-8,2024
ATC21693,10.3390/ma14082086,2021
ATC21694,10.1016/j.imbio.2022.152223,2022
ATC21695,10.1016/j.envpol.2015.06.020,2015
ATC21696,10.1002/iub.1463,2016
ATC21697,10.1016/j.jcis.2012.09.002,2013
ATC21698,10.1002/star.202200156,2023
ATC21699,10.1002/pen.26088,2022
ATC21700,10.1016/j.carbpol.2014.12.027,2015
ATC21701,10.1046/j.1365-2095.2003.00285.x,2004
ATC21702,10.1016/j.inoche.2023.111588,2023
ATC21703,10.1016/j.jphotochem.2017.11.021,2018
ATC21704,10.1016/j.colsurfb.2013.10.007,2014
ATC21705,10.1049/iet-nbt.2015.0104,2016
ATC21706,10.1016/j.colcom.2020.100332,2020
ATC21707,10.3390/ma17092019,2024
ATC21708,10.3390/coatings14020216,2024
ATC21709,10.1021/acs.est.9b01678,2019
ATC21710,10.1039/c7lc00807d,2017
ATC21711,10.1080/00071668.2013.763902,2013
ATC21712,10.1038/s41598-017-15667-0,2017
ATC21713,10.1039/d1ra07043f,2021
ATC21714,10.1007/s00289-018-2286-1,2018
ATC21715,10.1016/j.chemosphere.2018.02.118,2018
ATC21716,10.1186/s12934-020-01322-3,2020
ATC21717,10.1021/acsami.3c03599,2023
ATC21718,10.1016/j.carbpol.2018.01.082,2018
ATC21719,10.1007/s10904-016-0332-8,2016
ATC21720,10.1680/jbibn.18.00051,2020
ATC21721,10.1016/j.matchemphys.2018.05.015,2018
ATC21722,10.1007/s00449-017-1756-4,2017
ATC21723,10.1016/j.matlet.2019.126775,2020
ATC21724,10.1016/j.colsurfb.2021.111940,2021
ATC21725,10.1038/nprot.2014.017,2014
ATC21726,10.1039/d1en00943e,2022
ATC21727,10.3390/fermentation8110614,2022
ATC21728,10.1007/s10924-022-02490-6,2022
ATC21729,10.1016/j.carbpol.2014.03.030,2014
ATC21730,10.1016/S0141-0229(01)00508-7,2002
ATC21731,10.1016/j.bbe.2020.02.008,2020
ATC21732,10.1016/j.jelechem.2018.06.032,2018
ATC21733,10.1093/dnares/dsr027,2011
ATC21734,10.1038/ncomms5945,2014
ATC21735,10.1515/gps-2020-0040,2020
ATC21736,10.1039/c9ra03777b,2019
ATC21737,10.1016/j.aca.2023.342031,2024
ATC21738,10.1002/bit.23286,2012
ATC21739,10.1097/MRM.0000000000000192,2020
ATC21740,10.1039/d2sm00137c,2022
ATC21741,10.1007/s00709-014-0653-9,2015
ATC21742,10.1021/es506243d,2015
ATC21743,10.3906/biy-1406-81,2015
ATC21744,10.1016/j.jiec.2015.03.018,2015
ATC21745,10.3390/molecules29071607,2024
ATC21746,10.1007/s11104-018-3741-3,2018
ATC21747,10.1016/j.jcis.2018.05.066,2018
ATC21748,10.1002/biot.202400156,2024
ATC21749,10.1039/c6tb00189k,2016
ATC21750,10.1007/s00396-012-2591-4,2012
ATC21751,10.1016/j.scitotenv.2020.137798,2020
ATC21752,10.3390/nano12183107,2022
ATC21753,10.1021/ac401717f,2013
ATC21754,10.3390/polym12051168,2020
ATC21755,10.1111/raq.12563,2021
ATC21756,10.1016/j.molstruc.2023.136489,2023
ATC21757,10.1016/j.carbpol.2014.04.063,2014
ATC21758,10.1016/j.eti.2023.103364,2023
ATC21759,10.1166/jbn.2016.2309,2016
ATC21760,10.1002/agt2.493,2024
ATC21761,10.1016/j.snb.2008.10.013,2009
ATC21762,10.1002/app.53823,2023
ATC21763,10.3390/ma12193101,2019
ATC21764,10.1002/smll.202207348,2023
ATC21765,10.1016/j.ijbiomac.2023.124423,2023
ATC21766,10.1007/s12221-013-1415-6,2013
ATC21767,10.1111/ijac.13127,2019
ATC21768,10.1080/08927014.2015.1055326,2015
ATC21769,10.1016/j.envpol.2018.01.081,2018
ATC21770,10.1016/j.jphotobiol.2016.12.012,2017
ATC21771,10.1016/j.foodchem.2023.135981,2023
ATC21772,10.1155/2021/6670709,2021
ATC21773,10.1007/s12668-019-0605-0,2019
ATC21774,10.1016/j.micpath.2017.11.013,2018
ATC21775,10.1177/1528083713485612,2014
ATC21776,10.1016/j.jmbbm.2023.105884,2023
ATC21777,10.22059/poll.2023.361453.1967,2024
ATC21778,10.1113/jphysiol.1962.sp006834,1962
ATC21779,10.17957/IJAB/15.0454,2017
ATC21780,10.3390/nano11061621,2021
ATC21781,10.1007/s10854-020-03376-w,2020
ATC21782,10.1016/j.colsurfa.2024.134165,2024
ATC21783,10.1021/am400044e,2013
ATC21784,10.3390/nano11051111,2021
ATC21785,10.1038/srep19234,2016
ATC21786,10.1016/j.talanta.2015.09.006,2016
ATC21787,10.1016/j.matlet.2016.04.176,2016
ATC21788,10.3390/molecules190812011,2014
ATC21789,10.1039/d2ma00291d,2022
ATC21790,10.1021/acsabm.9b00992,2020
ATC21791,10.1016/j.fpsl.2017.03.001,2017
ATC21792,10.1016/j.ijbiomac.2017.07.048,2017
ATC21793,10.1016/j.bios.2018.10.056,2019
ATC21794,10.1016/j.fpsl.2021.100800,2022
ATC21795,10.1016/j.scitotenv.2020.144303,2021
ATC21796,10.1016/j.ceramint.2019.12.145,2020
ATC21797,10.1111/j.1365-2672.2010.04727.x,2010
ATC21798,10.1016/j.surfcoat.2023.129555,2023
ATC21799,10.1007/s11274-012-1150-y,2012
ATC21800,10.3390/ma16217026,2023
ATC21801,10.1016/j.ijbiomac.2024.130953,2024
ATC21802,10.1016/j.ijpharm.2017.08.117,2017
ATC21803,10.1039/c5ra05604g,2015
ATC21804,10.1016/j.jddst.2020.102042,2020
ATC21805,10.1039/c9an01996k,2020
ATC21806,10.1016/j.colsurfa.2023.132273,2023
ATC21807,10.1007/s10967-020-07430-z,2020
ATC21808,10.1038/s41598-021-99490-8,2021
ATC21809,10.1049/mna2.12195,2024
ATC21810,10.1002/cbdv.202201008,2023
ATC21811,10.1088/2043-6262/abe8da,2021
ATC21812,10.1515/aep-2016-0011,2016
ATC21813,10.1007/s00775-014-1121-x,2014
ATC21814,10.1039/c9ra11021f,2020
ATC21815,10.1016/j.inoche.2022.109943,2022
ATC21816,10.3389/fbioe.2023.1227619,2023
ATC21817,10.1021/acsanm.2c00319,2022
ATC21818,10.1016/S2666-5247(23)00062-9,2023
ATC21819,10.3390/polym13172888,2021
ATC21820,10.1007/s11051-021-05281-7,2021
ATC21821,10.1016/j.carbpol.2017.01.061,2017
ATC21822,10.1002/slct.201700294,2017
ATC21823,10.1166/jbn.2013.1590,2013
ATC21824,10.1007/s13726-022-01037-9,2022
ATC21825,10.1016/j.fbio.2020.100609,2020
ATC21826,10.3390/cells10020310,2021
ATC21827,10.1007/s00253-012-4573-3,2013
ATC21828,10.1016/j.saa.2021.119558,2021
ATC21829,10.1166/jbt.2023.3323,2023
ATC21830,10.1016/j.matchemphys.2023.128206,2023
ATC21831,10.1039/d0ra08235j,2020
ATC21832,10.1016/j.bios.2016.10.023,2017
ATC21833,10.3109/10837450.2015.1091839,2016
ATC21834,10.1016/j.micron.2015.12.010,2016
ATC21835,10.1016/j.fpsl.2022.100950,2022
ATC21836,10.1007/s11356-020-09332-9,2020
ATC21837,10.1016/j.envint.2019.104942,2019
ATC21838,10.1016/j.msec.2015.03.035,2015
ATC21839,10.3390/nano13060969,2023
ATC21840,10.1016/j.microc.2024.110437,2024
ATC21841,10.1007/s12668-019-00690-4,2020
ATC21842,10.1016/j.pharma.2022.12.007,2023
ATC21843,10.1002/app.29890,2009
ATC21844,10.1021/acsomega.3c07093,2024
ATC21845,10.1038/s41598-023-29737-z,2023
ATC21846,10.1016/j.cclet.2014.07.014,2014
ATC21847,10.1039/d0nr00181c,2020
ATC21848,10.1016/j.matchemphys.2021.124376,2021
ATC21849,10.1016/j.ecoenv.2021.112020,2021
ATC21850,10.1007/s13197-014-1455-y,2015
ATC21851,10.1007/s11356-020-11711-1,2021
ATC21852,10.1007/s00449-012-0841-y,2013
ATC21853,10.21608/EJCHEM.2021.87722.4231,2022
ATC21854,10.3390/ijms20020439,2019
ATC21855,10.1007/s12221-016-6052-4,2016
ATC21856,10.1016/j.asej.2021.03.021,2021
ATC21857,10.1021/acs.nanolett.1c04142,2022
ATC21858,10.1021/acsbiomaterials.6b00437,2017
ATC21859,10.3109/10837450.2013.846375,2014
ATC21860,10.1111/jam.14726,2020
ATC21861,10.1016/j.jhazmat.2019.121976,2020
ATC21862,10.1039/c7nj02071f,2017
ATC21863,10.1016/S0167-7012(01)00222-6,2001
ATC21864,10.1016/j.foodcont.2017.09.021,2018
ATC21865,10.1007/s42247-024-00634-z,2024
ATC21866,10.1007/s10971-015-3711-7,2015
ATC21867,10.1002/star.202200105,2022
ATC21868,10.1021/nn700191f,2008
ATC21869,10.1016/j.jenvman.2018.03.019,2018
ATC21870,10.24425/123437,2018
ATC21871,10.54085/ap.2022.11.2.90,2022
ATC21872,10.1016/j.solidstatesciences.2015.03.024,2015
ATC21873,10.1080/02652048.2016.1267812,2017
ATC21874,10.1016/j.jddst.2024.105386,2024
ATC21875,10.1016/j.surfin.2023.102687,2023
ATC21876,10.1016/j.celrep.2016.01.071,2016
ATC21877,10.1002/app.46133,2018
ATC21878,10.1002/app.38620,2013
ATC21879,10.1002/app.26822,2008
ATC21880,10.1016/0034-5687(96)00039-4,1996
ATC21881,10.2306/scienceasia1513-1874.2022.070,2022
ATC21882,10.3390/nano11071690,2021
ATC21883,10.1016/j.colsurfb.2022.112444,2022
ATC21884,10.1016/j.molstruc.2017.02.097,2017
ATC21885,10.1080/02726351.2011.626510,2012
ATC21886,10.1021/acsomega.9b01886,2019
ATC21887,10.1039/c1cc12302e,2011
ATC21888,10.1002/slct.202301951,2023
ATC21889,10.1016/j.cbd.2017.07.004,2017
ATC21890,10.1016/j.scitotenv.2023.162189,2023
ATC21891,10.1177/0885328216628762,2016
ATC21892,10.1049/iet-nbt.2015.0099,2017
ATC21893,10.1166/jnn.2016.12393,2016
ATC21894,10.1016/j.fsi.2017.10.012,2017
ATC21895,10.1016/j.micpath.2016.06.019,2016
ATC21896,10.17159/0379-4350/2023/v77a14,2023
ATC21897,10.3390/su15043621,2023
ATC21898,10.1016/j.carbon.2012.11.024,2013
ATC21899,10.1016/j.mtsust.2024.100752,2024
ATC21900,10.1080/00914037.2017.1417290,2018
ATC21901,10.1039/c5ra08902f,2015
ATC21902,10.1038/s41598-019-55093-y,2019
ATC21903,10.1016/j.cej.2022.139596,2023
ATC21904,10.1186/1475-2859-12-98,2013
ATC21905,10.1038/s41598-021-99487-3,2021
ATC21906,10.1021/acsabm.2c01061,2023
ATC21907,10.1021/ic1020127,2011
